"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA500934",0.0187209447973249,0.0024237567007658,0.0484566481702764,-0.0124303627747998
"SA500970",0.00418691004190184,0.0198739439597702,-0.0381719030107381,-0.0364176391562066
"SA500904",0.0300749073861072,0.0818144634902094,-0.0531043150006858,0.0125494172294186
"SA500878",-0.121646809993135,0.0400895887488597,0.000728734074298709,-0.0938325959586776
"SA500807",-0.171719409059719,0.0332314461007319,0.00407487316254333,0.00676007412152887
"SA500832",0.0705989428582475,-0.0528718668949747,-0.044340139249154,0.0732812146997054
"SA500745",0.00129624889553302,-0.0285381437191051,-0.0196092332489793,-0.0892502452345474
"SA500766",0.0306874294095203,0.0306336780647717,0.0912518441080864,-0.0816727681078204
"SA500696",-0.0487070696869464,-0.0674760310761408,0.0549840906090302,0.135189532500456
"SA500621",-0.0640052090010214,0.0355285816587161,0.0332992304194118,0.00149009084322305
"SA500659",0.0139451396557013,0.00108287240542751,0.0333435075202673,0.011666540022705
"SA500509",0.0654779101079488,0.00680871956951211,0.083020344624119,-0.0954288732700152
"SA500551",-0.0996450000535721,0.0449254651965816,0.0365288293897992,0.0506654920093699
"SA500565",0.023121549127684,0.0799492982719516,-0.02005563078633,0.0516237015739361
"SA500577",0.00519168906913518,0.0713656934061775,0.0169126503979731,-0.0355273891052873
"SA500459",-0.0554591880682692,-0.143217341167017,-0.155476615592924,-0.0961427567467538
"SA500246",0.0683096442632328,-0.134190300346581,-0.0837782873112008,-0.0369299353948973
"SA500311",0.0559478630398056,0.0429386274503567,-0.046582082830605,0.0186755838114828
"SA500355",-0.00410228342873506,-0.0468292053157586,-0.058214208280806,-0.0518221625467222
"SA500162",-0.0127476834315049,-0.0451262214268863,-0.0600726974819404,-0.0133385626363824
"SA500216",-0.165306890034865,-0.00715355665418343,-0.00572311371758103,0.00243101855725329
"SA500052",0.0204741466838273,-0.0694279031965078,0.0740431100608121,0.0786285553847458
"SA500116",-0.0404719400638796,0.0307577447335328,-0.0196522095406804,-0.0128221791984937
"SA499924",-0.107956502925732,-0.00944223353265217,0.0129900783137613,-0.104525445763527
"SA499972",0.00967342919209699,-0.0926856680774976,-0.00543221700057068,0.0560352098182936
"SA500070",-0.107414280796625,-0.0551168921420678,-0.19087471519225,0.0207356369896703
"SA500094",-0.0289387744464142,0.132843451777052,-0.0247280743818606,0.056802920286312
"SA500012",0.0273238790135634,-0.0896952366764527,0.0355518876289325,0.125419723155486
"SA499950",0.0506322032502067,-0.0499013295935358,0.0143891782978649,-0.00730943888085099
"SA499900",0.0374484046004888,-0.0473297554996187,0.0512788060084142,0.0846887590198553
"SA499922",0.058781807160938,0.0306197115116491,-0.0496075827885498,0.0252766112788028
"SA500279",0.0367364573604463,0.0843784890374789,-0.00974825140245785,0.0388541488640167
