"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA595469",-0.0287720987601092,0.0792677799816839,-0.00476960877183919,0.00214120798381988
"SA595472",0.0422805671763122,-0.033121124093733,-0.00161050366215455,-0.0037365503532928
"SA595473",-0.045778461344594,-0.0392663077176844,0.00539641998855557,0.0501436691025045
"SA595466",0.0152966262807345,-0.0271498110624185,-0.000320022157022832,-0.000504957508298053
"SA595467",-0.0390802690949754,0.043866856293641,-0.00442397096084357,0.0120830422860494
"SA595475",0.0113410476362405,0.0269456482032552,-0.0198631155033004,-0.0401412114821403
"SA595476",-0.0409835152996185,0.00589042886056317,0.0245244158501045,0.00930364821381746
"SA595458",0.0178115084425997,-0.00731100688300769,-0.0600441068924108,0.00362907811686256
"SA595459",-0.0189936007918847,0.028223906172075,0.0891149937661198,-0.0359126362315982
"SA595464",0.0289030695364556,0.0142687287638279,-0.0909950722167166,-0.051760995764304
"SA595465",-0.0464327647009048,0.0158395263780508,-0.0185368388264044,0.0282163432166122
"SA595450",0.0301233422401499,0.0181076902010008,-0.0214032694107018,-0.0146272421023849
"SA595451",-0.0446039004650535,-0.0142551360915862,-0.0223317751388706,0.0563782856637299
"SA595441",0.0299015659987535,-0.0137315878295992,0.0158538685310133,0.0192458018770147
"SA595444",-0.0531713733600939,0.0202620747492357,-0.00126867548185102,-0.0016967549053213
"SA594785",0.0493169121815459,0.0297075534142745,-0.00832725173345024,0.0274996323100933
"SA594789",-0.0477857120133729,-0.0319687461469312,0.0320063480707586,0.00597342727472723
"SA594656",-0.0137496874768687,0.122564713701369,-0.0102125808526706,0.0423089877224796
"SA594667",-0.0449398393893189,0.0521457468936793,-0.0298145539170634,0.0266927684669436
"SA594753",-0.0119057694288581,0.0256859462284549,-0.0576864967843038,-0.0832223933494052
"SA594756",-0.0447697716045214,-0.0285447393929992,0.0213607568483846,0.0263787793268414
"SA594564",0.0132733605889038,-0.00103040858732032,-0.0821343467611897,-0.00583292613770963
"SA594568",-0.0338185723394781,-0.000886537045350029,0.0236511915901409,0.0268431113866755
"SA595417",0.0799357011135097,0.0140015937084814,0.0104625905237938,0.0354954947175819
"SA595419",-0.043194621045124,0.00381528865716896,0.0183357609775773,0.00260719371290302
"SA595385",0.024151938454697,0.0349175918550718,0.0413771820299722,-0.000348939224086739
"SA595413",0.00570318094113217,0.0193665809709543,-0.0583424142640025,-0.0546480504970962
"SA595415",-0.0369186341417005,-0.0349483961057279,0.0140677379051157,0.0139321835251678
"SA595308",0.0389785903430695,-0.0121229271224921,-0.0441510124702104,-0.0095294744893848
"SA595310",-0.0139071767840188,0.00639488194453864,0.0467774670355855,0.0488723804934037
"SA595269",0.0336022044270547,-0.0446355758327999,-0.0719666282973704,-0.0766937160745874
"SA595273",-0.0460956042479595,0.0160266487195818,-0.0130293046918875,0.0317397775267307
"SA560984",0.00175201747087226,0.00829127242167047,-0.0251970336259673,-0.033602289141084
"SA560692",-0.031309374202477,0.0352122214838757,0.0799960640429505,-0.074334122585815
"SA594207",0.0577148107342466,0.0370604606074472,0.0282072157781017,0.0376082610020454
"SA594209",-0.0146757538629918,0.113825751048267,0.0256074658980495,0.0280538823874069
"SA594223",-0.00234111105234115,0.00800706015937465,-0.0556730242559749,-0.0391778521372807
"SA594231",-0.00234111105234115,0.00800706015937465,-0.0556730242559749,-0.0391778521372807
"SA594235",-0.0227458305181443,0.0604241474482366,0.0246452057846954,-0.00848649176229812
"SA560659",0.0357863972872579,0.0677241303026756,-0.0787997436922781,-0.00992302465967629
"SA560658",-0.0300942087933404,0.051100490552794,0.0286656523759085,0.00653120185211184
"SA560642",0.00120664624806108,-0.0359565170663995,-0.0922952092417598,-0.0375322450221708
"SA560641",-0.0711032809119209,0.0149804770031043,-0.0235692401430079,-0.0143135432254946
"SA560673",0.0550485680613645,0.00218956827686243,-0.034052442067671,0.03134518434556
"SA560672",-0.0572275560806387,0.021638958723126,-0.00944985470667985,0.0152124282815514
"SA560695",0.0743259851021758,0.0357660680364868,-0.118960187435289,0.0648014741187008
"SA560694",-0.0677453882022581,0.0454097185792758,-0.106983740612153,0.0862528557626197
"SA560702",-0.0131736588221271,0.026371715217752,-0.0140358478586027,-0.0219212903964041
"SA560742",0.0220193849471009,-0.0518497858937445,0.0856564931537047,0.0230029911982915
"SA595446",0.0182772997027087,-0.0323538459327787,-0.0650901089091923,-0.0414769524655994
"SA595448",-0.039782072773326,-0.0241908055827164,0.0119194055778625,0.0085801064581271
"SA595432",-0.0451646353845497,-0.0258749530325354,0.00753427239500813,0.0556756058502202
"SA595435",0.0748963419934494,0.00802053230705186,-0.0123083396703878,0.0624107088951354
"SA595421",-0.0163687963766667,-0.000646790536524201,-0.0277359868224823,0.00190263538028208
"SA595423",-0.0364394084030435,-0.000746161385579577,0.00661964298068156,0.0270905572446678
"SA595355",0.0426886125150275,0.0526440185685853,0.0018013403075829,-0.056076358883221
"SA595345",-0.0482370756018459,-0.0143197438320087,-0.055441678583014,-0.0236056738784015
"SA595350",-0.0603907857050206,-0.0122409064286822,-0.00412499525298222,0.00129791107150424
"SA595338",0.0415605991518492,-0.0319535988582824,-0.0178956373085585,-0.0486015249200597
"SA595341",-0.0611301759468142,-0.00463267485910282,-0.0132521281039987,0.00646255754868405
"SA595329",0.00163580646646033,-0.0207515926052387,-0.036036477047016,-0.0395664468336183
"SA595332",0.00336676449273559,0.024776333795975,0.0205318461301646,0.0749373935770366
"SA595326",0.0145316989516435,-0.0431646250015418,0.0226815104122707,-0.00298997385686584
"SA595327",-0.0328329490405298,-0.0297527865429074,0.0289403958370704,-0.00261847314629802
"SA595315",-0.00760418759817854,0.0361622536428372,0.032012568057735,-0.122124662464747
"SA595318",-0.0187870771267069,0.037493616861766,0.100392269408194,-0.0394922517912067
"SA595301",0.041308616905233,0.0329349124051817,-0.0351909103499903,-0.0987418217805763
"SA595305",-0.0285888494765271,0.0611581739498168,0.125492909602077,-0.103842038066967
"SA595294",0.0319704912977484,0.0966253099066239,0.132196411679009,-0.134221796412296
"SA595296",-0.017701193709923,0.0424653726027411,0.133780322272776,-0.084156877451103
"SA595288",-0.0510529459243978,-0.0249340490154141,0.0038964305911881,0.0135888351920301
"SA595291",-0.0592175403689546,-0.0195414281165922,0.00297756114526023,-0.00537633566590412
"SA595276",0.0349442218284023,-0.0877909469919437,0.0659463995738717,0.0758715955593579
"SA595279",0.0568437121780115,-0.0822786584349021,0.0915756410950524,0.0749272322845753
"SA595402",0.0408894553661896,-0.0390623505978069,0.0602156439136833,-0.0469249352045665
"SA595398",0.0124118911934496,0.0163319437765216,0.0554260832154271,-0.0867722378851723
"SA595399",-0.0365855426008509,0.00739398450329087,0.0799876072389799,-0.0537946210175204
"SA595394",0.057780217778079,-0.0600423123468729,0.127851940103449,-0.00628625567351658
"SA595392",0.0226296342664113,-0.00407489089912021,0.0957136833199741,-0.0716482158252899
"SA595388",0.0478916139098746,0.0304943497333818,-0.047851093108753,-0.00129139527380221
"SA595390",-0.0084665317926192,0.031804328259841,0.111868175858331,-0.0185554060558139
"SA595386",-0.0297753021065562,0.00751385507320101,0.0538001161230028,-0.0149434101854601
"SA595378",0.0148867171060015,-0.0100147218763767,0.0282182385717177,-0.0738478439643591
"SA595380",-0.0120071747248625,-0.012071597849634,0.11858083392363,-0.057001974003218
"SA595371",-0.00154776155081938,-0.0446757522430967,-0.0550551867214261,-0.0264880508788673
"SA595374",-0.027754007511538,-0.024019312951872,0.0341481517233697,0.0339151997516693
"SA595366",-0.00610504221962248,-0.0304971313098313,-0.0240287906253031,-0.00861163132445852
"SA595368",-0.0388681899507818,-0.00847442993947938,0.0326291622308792,0.00216623413958792
"SA595357",0.0632203914306255,0.0679260718131265,0.0233269726130178,-0.0653636970808355
"SA560644",-0.0457990540895427,0.019739274525237,0.0221941286950931,-0.0357286369738542
"SA560643",-0.0742481931581972,-0.0259722352361407,-0.0097285992522669,0.0087889410748215
"SA594724",0.0548978350080449,0.0619596231968452,-0.0538706442827358,-0.0631115174723742
"SA594732",-0.0258416491055781,0.0858640807713208,-0.00309575639427438,0.0603759242652835
"SA594576",0.0866281962272395,-0.00197586564042808,-0.00199212572216026,0.0192883269802675
"SA594581",-0.0449518110435241,0.0167344265815782,-0.0117520090683175,0.0121239644635625
"SA594558",0.0025617770942041,-0.0372613281773615,-0.0452697438336222,0.0125127038227197
"SA594561",-0.0329535720409335,-0.0112617127701662,0.0297521501753052,0.0294440003562491
"SA594546",0.0325187971170254,-0.0182086718079197,-0.0499993825698197,-0.0725224305603756
"SA594553",-0.0375934038273911,-0.00438400952818359,0.0323077398133397,0.0280781916063277
"SA594486",0.0171196159939767,0.0423775056829966,0.05039057782983,-0.0950582557055719
"SA594491",-0.0382206070544794,-0.00629853179813429,0.00722114853607375,0.0100098597934016
"SA594463",0.117254487201974,0.135606221726287,-0.0237133481687581,-0.0245152675234372
"SA594473",0.0144327677233089,0.0521193046155822,0.0901464623934082,0.0277414239194833
"SA594445",0.0366587543411029,-0.0139463640874852,-0.0203973758542495,0.00356695948047628
"SA594452",-0.0642101860088831,-0.0355966881203478,-0.0159205137894369,0.0252916391905599
"SA594801",0.129174492008484,0.0430102544091515,-0.0395406224800246,0.102717850218913
"SA594813",-0.0409518528437654,-0.0302833718222794,0.0323578705744079,-0.00454142806335909
"SA594739",0.00785496139351021,0.00278246361472853,-0.0588183384458365,0.0127547432244573
"SA594744",-0.0148243757579987,0.100099370644447,-0.00764121024037427,0.0944995378178116
"SA595257",0.0313750138410909,0.00576911582217769,-0.0333142420186786,-0.0840722269935208
"SA595259",-0.0639548873435448,0.00534761626784456,-0.0285196883347617,0.0294676658764486
"SA595251",-0.0209249795713347,-0.0187228852294109,-0.0203873629537552,-0.0262381947863321
"SA595254",-0.0485856131691284,-0.00735713820146948,-0.0140999738300255,0.00375331862259884
"SA595242",0.0794598954531315,-0.00652398019169122,0.0557421734150612,-0.0352224893340408
"SA595245",-0.0468534636027668,-0.00639323478958694,0.0554279704201067,-0.0261568903964246
"SA595236",0.0784500177048723,0.0719971468726851,-0.0410686395819891,0.0341795103341865
"SA595240",-0.047058534678945,0.024807707636749,-0.00830213567605811,0.0209655913125239
"SA595217",0.0291386891482924,-0.0786070752086553,-0.0303267181805731,-0.00227373217913607
"SA595221",-0.0533468668253467,0.0421863255565945,-0.00536455004223581,0.0365238871564429
"SA595212",0.0852331045382781,-0.1019659852582,0.0682418774941439,0.102159316185141
"SA595215",-0.0478730509558372,0.0280184179927626,0.0256041958783573,-0.00687840020918614
"SA595191",0.0489149372641679,-0.0570238411740925,-0.0633505976684211,-0.0589050407486995
"SA595264",0.00395978311225695,-0.029637713530334,-0.0550679124083852,-0.0710590483529701
"SA595265",-0.0363107120051835,-0.0141853099871123,0.0368133511270313,-0.00182312087910575
"SA594402",0.000817574371239826,-0.037316603052324,-0.0855167021267009,-0.0861945794815406
"SA594406",-0.0402627507749285,-0.0232162333714182,-0.0411180564618045,0.0195804852472791
"SA594388",0.0949914073223961,0.0993335136877571,-0.0680685832612132,0.0576789449046756
"SA594394",-0.0204996433833421,0.0524986570262757,0.0247962882552119,0.00112241027039966
