"Sample","PrincipalComponent.1","PrincipalComponent.2","PrincipalComponent.3","PrincipalComponent.4"
"SA268567",0.0960900605354664,0.0367018014003829,0.034523580912596,-0.0300591520807632
"SA268852",0.0609117789015432,0.0385129001496759,0.039724549723064,0.0300595578194273
"SA268768",-0.00908465457605839,-0.0403053771038759,-0.0535255375833673,-0.00984407929561784
"SA268814",0.0614437174748626,0.0571282882688576,0.044907598646038,-0.00462333286362946
"SA268702",0.00764592085247391,0.0050902519137373,-0.0345222880573629,-0.017529069918283
"SA267883",0.0229367155920163,0.0160342996955699,0.0119993232322558,0.0232254297869113
"SA267811",-0.0218221974566539,0.0379695905091915,0.0537799298212051,-0.0185525207150496
"SA267952",-0.0681525997134773,0.0914547296119348,-0.0311193638569614,0.0499640050998385
"SA268243",0.0533486758825004,-0.0254046725183976,-0.0661988176976352,0.111997556897776
"SA268309",0.0661748879636574,0.0426461285538213,0.047084714658552,-0.0247322930287086
"SA268201",0.0372077181537479,0.0867082110026603,0.024493370891791,-0.0198662878460971
"SA268135",0.0343404895714008,0.0195712044793408,-0.0705938373001365,0.0125644008495113
"SA268030",0.0808990279377937,0.00723177954683108,-0.0626342485824572,-0.0464659788646361
"SA268096",0.0529273157119327,0.058778798771902,0.0377449390836055,-0.0410678169206097
"SA267283",0.0358533107492788,-0.0590931592852434,0.0534048532175429,0.0143506026413283
"SA267430",0.0899992206936827,0.0299965184310495,0.0787575004314069,0.0197333344860496
"SA267358",0.0362451033185963,0.0139737450935468,-0.04534036476347,0.0570001648140724
"SA267670",-0.107442082763544,0.0913397506808822,-0.000754897935911262,-0.106027930520536
"SA267736",0.0398144103717005,0.0263281728726038,-0.0420234994560399,0.100997920009951
"SA267472",0.0666554387986694,0.0243805449098958,-0.038915214918996,0.030656698666595
"SA267547",0.0825337711368756,0.0643022952275919,0.0231174986937902,-0.020212636690898
"SA267580",0.0199133924467428,-0.00455270029828472,-0.0100373267039628,0.00732423357519772
"SA267622",0.0395208365730145,0.0207884857673535,0.0944388044621689,-0.013232773165681
"SA268975",0.0121178736269886,-0.104630494742376,0.0769254024816849,0.00195100425769412
"SA269020",0.0595305307211669,0.0736574404163595,0.0428179771556203,-0.0216209866618631
"SA268909",-0.0747623570207539,-0.0462210949016088,0.115252613930361,-0.0032068915287393
"SA268843",0.0408500244980758,-0.0807877556412508,-0.0458429799632652,0.00651532765236606
"SA269245",0.0344396926727757,-0.0662257401588035,-0.0695659962815767,-0.0446161206857035
"SA269185",-0.0280831877866977,-0.0103047556452465,-0.0184482307792747,-0.00875145171673107
"SA269119",-0.0102042805595903,-0.0249464380442915,0.00153275918109434,0.0407330753871188
"SA268483",0.00394228110517307,0.0280650109998276,0.0617206450195321,0.0219955212784605
"SA268417",0.0499106041309548,0.00914189580107265,-0.0446699137827087,-0.0224906537143268
"SA268351",0.0316859668439451,-0.152171537425321,0.0911607474439756,-0.00327724246006879
"SA268588",0.0925009821203719,0.0634918893562541,0.039793827534467,-0.00958957292900205
"SA268546",0.0750329583271242,0.033070568183049,0.0614177039338453,0.00210213371622621
"SA268765",0.0341362015114816,0.0103668214410629,0.00443072931438158,-0.0388189061099476
"SA268801",0.0501813271971513,0.0710976750363373,0.037650548201074,-0.0192567588241232
"SA268699",0.059427455124356,-0.111734453281276,0.0113906908119325,-0.089980279475091
"SA268624",0.026185941099493,0.0460427464396099,0.0335677700947807,-0.0289323493194213
"SA541225",0.00433521329112522,-0.0274562187524562,-0.00921047350999016,-0.0287605341897133
"SA541235",0.042538375723081,0.0211456967769115,-0.0432252876335805,-0.0157469420838878
"SA541243",0.0471064031042471,-0.0167939143046114,0.0244486156272141,0.00757903106490524
"SA541252",0.0382111660769879,-0.0981191707738171,0.0333214737159357,0.0492624980576289
"SA541264",-0.0250296670950024,0.0288550240575858,0.044196084861765,0.0249880516237703
"SA541278",0.0150855070769972,0.0437431234382144,-0.0326617683072215,0.0579992057416518
"SA541207",0.036131528846945,0.00683631998298537,-0.00118167239558157,0.0416713974877151
"SA541216",0.0527704616011979,0.0290750420101008,0.0209614462025476,-0.0121623042901312
"SA541133",-0.00618174589598367,0.00484290044033626,0.0321742638927176,0.0869211890360558
"SA541144",-0.0185519234931801,-0.0238578810326715,-0.0015467547559946,-0.0579853154066185
"SA541153",-0.042035337003692,-0.0202595369017497,0.0244678028705935,-0.0375471924998081
"SA541161",0.0536680734435543,-0.0406196786825239,-0.0115184427673347,-0.0289505403639733
"SA541170",0.072310277168006,0.0201928950796815,0.0402563606220928,-0.0350361820694594
"SA541180",0.0340872172579406,-0.0288717383671572,-0.0398575288965889,-0.0838160430221808
"SA541190",-0.0909449489267155,-0.0609682254246206,0.0270250327679076,-0.0886845250326801
"SA541062",-0.0323004472259694,-0.043352035327962,-0.0731497918055301,0.069214422247153
"SA541078",-0.0212329136621924,-0.0860488225733074,0.0133108162565656,-0.0663932299992544
"SA541097",0.0304211632794806,-0.0271503418575235,-0.0504029353936585,-0.0391798746262646
"SA541115",0.0449435906864697,-0.0346206006841695,-0.08967087265372,0.0519874069290727
"SA541007",-0.0208051892710964,0.0183743705105423,-0.0129132990296637,-0.0339404187144545
"SA541025",-0.0647891103923401,-0.0498829698761856,-0.0312030412439844,-0.170012332882805
"SA541044",-0.0155769346877294,0.0307405787026061,-0.0445032847231863,-0.017133993055151
"SA540946",-0.0463362121637869,0.0118595267537469,0.0294590638512678,-0.0380909649728481
"SA540963",0.00934371856607748,-0.00510190219223883,0.0502722914443418,0.0123652051714953
"SA540972",0.0212104843795064,-0.0377321130571241,-0.0579753552649003,-0.0161084977517782
"SA540988",-0.0369852248760605,-0.00986475817646976,0.00518334352336692,-0.0728181994623483
"SA540894",-0.00411641772422153,-0.1054551671306,0.0290417729427222,0.0549166223749906
"SA540904",0.0333924341627786,-0.000847007145642451,0.0164592862719032,-0.0147620311401881
"SA540912",0.0232933884075942,0.0297734455424103,0.0175957175079208,-0.029442848126041
"SA540921",0.0340109186409331,0.0494027565667374,0.0641047728097425,-0.0242569671646606
"SA540933",0.0346443710051087,-0.037562172729179,0.0330968150410049,0.039060613880885
"SA540403",-0.101355055401443,-0.0811319036326832,0.0168605959889632,-0.110202289806248
"SA540410",-0.0162681383267128,-0.0223993915802205,-0.0785112884725736,-0.088547062010958
"SA540417",0.0388468488031089,0.0263479009973706,0.00937642746635163,-0.00121049078049557
"SA540424",-0.0557237189612437,0.0917022274543875,0.0241146176115303,0.0339762157970499
"SA540396",0.0542294744128149,-0.0239837988065277,-0.0477855565895856,-0.0294059000225396
"SA540350",0.0277956376478712,-0.00809266357796408,-0.0443602307412644,-0.0632813553725593
"SA540359",-0.0368788128235291,0.037151312189071,-0.00697014743002218,0.0771620711131014
"SA540366",-0.0189004707553852,0.0329673929626631,-0.0217619489222909,0.0675770890202445
"SA540387",0.0390828503343676,-0.0984402058177982,-0.0262387886191546,-0.116936700023529
"SA540287",0.0078836285952786,-0.0438132746302106,-0.120905222435755,0.0228709848713471
"SA540294",-0.0794666653066739,0.0458003420235897,-0.0353816559996992,-0.0138007678938586
"SA540301",-0.0803766635594669,-0.0136243714463687,0.0190432808195253,-0.0855439187561341
"SA540308",-0.0701473531713985,0.0355544232956335,-0.0177466149199443,-0.0945252104536859
"SA540275",-0.0114617655739533,-0.0429758630866183,-0.0391152869091189,0.0473890208013553
"SA540201",0.033299908323554,-0.000481425107087388,0.00988093844872199,-0.0153694684884992
"SA540211",-0.0717962119897115,-0.064338345205056,0.0615943755851491,0.0673439418774267
"SA540223",-0.0153706001318575,-0.0142319666770417,-0.0761263781096836,0.0220212321064118
"SA540233",0.00396300717721912,0.0178022416016364,-0.0155295126635045,-0.0528047348135761
"SA540246",0.00574445089616984,-0.0182257275666509,-0.0262571973267256,-0.104763728945105
"SA540180",0.0499635250083027,-0.0632457862970712,0.0451968912975296,-0.0484426307202943
"SA540190",-0.00122603858859765,0.000167484389595864,0.0460438692061529,0.03759176323688
"SA540123",-0.0595834700841154,-0.0619122831560026,-0.060642660466078,-0.0112510719137987
"SA540130",-0.0128675145542212,0.0089684899679292,-0.0568676392441233,-0.0782903740795779
"SA540144",0.00325761677479515,0.001095618505159,-0.0325808871960182,0.00222951317039637
"SA540151",-0.0175465132206827,-0.0232382243461918,-0.0872437416318708,-0.120814035256664
"SA540159",0.00281799673646003,-0.00871476076052702,-0.0504000143053617,0.0716619688024676
"SA540166",-0.00274261639043941,-0.07233649658869,0.000256146816894697,0.0827494479136467
"SA540089",0.0301558159280571,0.00474480375599878,-0.00946933506016867,0.0288728364359102
"SA540102",-0.0844319603798002,-0.0520617332662586,0.0243029202865352,0.0145794541655449
"SA541100",0.0272495211272969,0.0147191552360741,-0.0856750921350021,0.0053698421298993
"SA541114",-0.03324954373328,0.0169460571413662,-0.0160853021349185,0.0167219948329328
"SA541128",-0.0988889602417127,0.0182701408312782,-0.027198537497629,0.0286534935514672
"SA540064",0.00807931021737675,-0.075967132919707,-0.00593217917896514,0.039165138922409
"SA540071",-0.104903292786463,0.0254759248841953,0.0541374972909504,0.0471248776405444
"SA540868",-0.00157612058707487,0.008046739884657,-0.03478004306966,0.0965327182331042
"SA540876",0.0145194092283558,0.00941444205332136,-0.078984286719829,0.0852266559909833
"SA540886",-0.0920141116906955,-0.035873521283387,-0.0449373319563958,-0.0764707398388403
"SA540800",-0.05167624645215,0.0740710700353379,-0.0202381719501307,-0.029528859477083
"SA540809",0.00954854862964392,-0.104325210741791,0.0263026024630958,-0.0669531937889014
"SA540820",0.0184165827923386,0.0485832455660686,0.0207041558170478,-0.0101867143197144
"SA540831",-0.0824875969774309,0.0673422147776824,0.0331319088102243,-0.0544484627482863
"SA540841",-0.0749791400057527,0.0739334890329245,-0.000930671036777489,-0.0987656479423889
"SA540849",0.0429537369923458,-0.0143792269567905,-0.071973079158322,0.0972477661365041
"SA540859",-0.0323797823476145,0.0369548900156364,-0.0599356638721133,0.0447675000386603
"SA540629",0.0411768106931223,-0.00229951611287978,0.0100140991098907,-0.00783101223624413
"SA540636",0.0183535868815199,0.0202096452961047,-0.0963602758289,0.0504995305611863
"SA540643",0.00726135525314323,0.0133506559841444,-0.0876687736424658,0.0229953204129504
"SA540594",-0.109032463336613,0.048612120324949,-0.048828799145915,0.00501998327587841
"SA540608",0.00914388555335432,0.0369451273457411,0.00672385549094522,0.0686488795556503
"SA540615",0.0172192597231851,0.0296019138745815,-0.107757539727236,0.0585194788175748
"SA540622",0.025693560623357,-0.0204779885115581,-0.0400845909367149,-0.0669746790156065
"SA540566",-0.0704295661649778,0.0339870437126894,-0.0447530966874169,0.0590540065367802
"SA540580",-0.0226799423771764,0.0160707045783472,0.052222978881357,0.0330023114035139
"SA540587",0.00829170017578445,-0.0363734382877917,-0.0574289388293606,-0.0882100804926125
"SA540526",-0.0200844638227002,0.022921222985589,-0.0661681026099745,0.0686371439719632
"SA540541",-0.0215161496967232,0.0133073190812439,-0.0143450649865369,0.0404966599999628
"SA540552",-0.0192543736489566,0.0417763506703161,-0.0185321046020971,-0.0241788284349618
"SA540559",0.0543263531172752,-0.00661510417370945,-0.0125405594602329,-0.0035357398875501
"SA540470",-0.0527066898542574,0.0280757845900458,-0.0939623613506983,0.0779009271809167
"SA540485",-0.0413838003069815,0.0140030874733726,-0.0427205738239618,-0.0497923913090506
"SA540499",-0.0621112776157805,0.0840339264314913,-0.0381502269545732,-0.034091699739613
"SA540513",-0.0152887348876466,-0.0328301863101096,-0.0548341919429143,-0.114892413536516
"SA540431",-0.0687622181559151,0.0879465200938718,0.0628680294716101,-0.00252046156876526
"SA540438",-0.0649721626039139,0.000292965905485246,-0.105530172172285,-0.0707482374209931
"SA540792",-0.054921833127272,-0.0695420155905515,-0.0867053679351382,-0.0742663209411078
"SA540981",-0.0316355041063127,-0.131408765365905,0.0598884697413313,0.0117000733014754
"SA540997",-0.0302209377238068,-0.0382337353229748,-0.0815072615159764,0.112575870709649
"SA541009",-0.042427463831523,0.0445632271184907,0.050433971037575,0.0250438501108463
